place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query,category
ChIJY7icAABBvDsRzh6gP_HsfXc,Shree Sagar Residency,,,3,5,,,,1,Shree Sagar Residency (Owner),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7jBZBzIRYIcwKaU79NZzkg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.82208&pitch=0&thumbfov=100,Hotel,Hotel,,,Open All Days,"3GV4+637, Road, Mavalli, Murdeshwar, Karnataka 581421",,https://www.google.com/maps/place/Shree+Sagar+Residency/data=!4m7!3m6!1s0x3bbc4100009cb863:0x777decf13fa01ece!8m2!3d14.0930268!4d74.5051659!16s%2Fg%2F11wj2wbz3y!19sChIJY7icAABBvDsRzh6gP_HsfXc?authuser=0&hl=en&rclk=1,rooms in murudeshwar,Hotel/Rooms
ChIJR0CnSgBHvDsRunWMrei01nQ,Kadamba Beach Guest House,,,36,3.9,,https://bookingmania.in/hotels/detailsview/india/murdeshwarkarnatakaindia/Kadamba-Beach-Guest-House-Murdeshwara,,,Kadamba Beach Guest House (Owner),https://www.google.com/maps/contrib/115891664586733268942,https://lh3.ggpht.com/p/AG0ilSwkjRmA2qRRsGGYOcVqs-6fVizwPqfoRMOiHLaf_Bg-ZSX1VjOZXf20A1vPfJ3kf0Kd_gAm2J3CGfehMiKirBWEzyzec_Kp1TbA3wHgpzk_gswvunU4vH22a3BxodnubdOa7Vn6=s1024,Hotel,Hotel,,,Open All Days,"Murdeshwar, Karnataka 581350","fan, budget",https://www.google.com/maps/place/Kadamba+Beach+Guest+House/data=!4m7!3m6!1s0x3bbc47004aa74047:0x74d6b4e8ad8c75ba!8m2!3d14.0998361!4d74.487481!16s%2Fg%2F11wh__vy2p!19sChIJR0CnSgBHvDsRunWMrei01nQ?authuser=0&hl=en&rclk=1,rooms in murudeshwar,Hotel/Rooms
ChIJ0beNZdBGvDsRqQE_DSvWR7s,Panchavati Yatri Nivas,,,57,3.4,,,094487 57061,1,Panchavati Yatri Nivas (Owner),,https://lh3.ggpht.com/p/AG0ilSy2gunB5XV8K1Ip1wvxbq8Ae5i_jqaT9sAVglflyKnuhehLnguVXg0IaH7dTbU8ZRmHIiuWLqXyCmzrQLPKs7Agb4l4cTLLGFc1QFR2x077PjZkD57EMRdtRoAcIQglHRFcyiaY16DoT0oc=s1024,Indoor lodging,Indoor lodging,,,Open All Days,"3FVP+9WV, Beach Road, Bhatkal Taluk, Murdeshwar, Karnataka 581350","hot water, behaviour, cash, price, budget, customers, UPI, service",https://www.google.com/maps/place/Panchavati+Yatri+Nivas/data=!4m7!3m6!1s0x3bbc46d0658db7d1:0xbb47d62b0d3f01a9!8m2!3d14.0934966!4d74.4872994!16s%2Fg%2F1tfnx0sk!19sChIJ0beNZdBGvDsRqQE_DSvWR7s?authuser=0&hl=en&rclk=1,rooms in murudeshwar,Hotel/Rooms
ChIJMzyOPABHvDsRxSZ1xbIRbMQ,Prarthana recidency,,,74,3.7,,,093534 57238,,Prarthana recidency (Owner),https://www.google.com/maps/contrib/106670436168232709104,https://lh3.ggpht.com/p/AF1QipO_ZOFWeB-rLDMF1XLY8rLtLMU0zo8O5E3_Cyq_=s1024,Hotel,Hotel,,,Open All Days,"Murdeshwar, Mavalli, Karnataka 581350","customer, residency, thali, ventilation, non veg, linen, window, property",https://www.google.com/maps/place/Prarthana+recidency/data=!4m7!3m6!1s0x3bbc47003c8e3c33:0xc46c11b2c57526c5!8m2!3d14.0976472!4d74.5051055!16s%2Fg%2F11vm76zrrc!19sChIJMzyOPABHvDsRxSZ1xbIRbMQ?authuser=0&hl=en&rclk=1,rooms in murudeshwar,Hotel/Rooms
ChIJ5UslIdhGvDsRE0E65uXuBn8,ARSIK GUEST HOUSE,,,16,3.8,"Name: OYO 61978 Ptricia Residency
Link: https://www.google.com/maps/search/OYO+61978+Ptricia+Residency/@14.089685999999999,74.493023?authuser=0&hl=en&entry=ttu
Reviews: 262 reviews

Name: Murudeshwar boarding and lodging
Link: https://www.google.com/maps/search/Murudeshwar+boarding+and+lodging/@14.0946173,74.48756050000001?authuser=0&hl=en&entry=ttu
Reviews: 10 reviews

Name: Sri Rama Residency
Link: https://www.google.com/maps/search/Sri+Rama+Residency/@14.094005699999999,74.4899061?authuser=0&hl=en&entry=ttu
Reviews: 7 reviews

Name: Nataraja Guest House
Link: https://www.google.com/maps/search/Nataraja+Guest+House/@14.0947733,74.4832212?authuser=0&hl=en&entry=ttu
Reviews: 6 reviews

Name: Shri Krishna Residency
Link: https://www.google.com/maps/search/Shri+Krishna+Residency/@14.095120999999999,74.4934476?authuser=0&hl=en&entry=ttu
Reviews: 6 reviews",,078996 66668,1,ARSIK GUEST HOUSE (Owner),,https://lh3.ggpht.com/p/AG0ilSz08255_k1FdPclgkSuKnUlc6bedkwWy-qVFAU0b13qKxdbbnjfp3FJl1HErJpFR8mjREFhl3BqXMaQqx5jiPrq1rGxtMpknJ8hCtD5OwjiyGNyVOI-ci3YAF-t2IxeRBBBs6U_=s1024,Hotel,Hotel,,,Open All Days,"3FXQ+V2R, Murdeshwar, Karnataka 581350","beach, toilet, amenities, wi-fi, TV",https://www.google.com/maps/place/ARSIK+GUEST+HOUSE/data=!4m7!3m6!1s0x3bbc46d821254be5:0x7f06eee5e63a4113!8m2!3d14.0997259!4d74.4875013!16s%2Fg%2F11gflzn7yq!19sChIJ5UslIdhGvDsRE0E65uXuBn8?authuser=0&hl=en&rclk=1,rooms in murudeshwar,Hotel/Rooms
ChIJJX090OpHvDsRaCzgkV-WrG0,StayEase Murdeshwar & Honnavara,,,7,4.4,"Name: Shivadarshini Residency
Link: https://www.google.com/maps/search/Shivadarshini+Residency/@14.0929909,74.49157249999999?authuser=0&hl=en&entry=ttu
Reviews: 56 reviews

Name: Shetty Residency
Link: https://www.google.com/maps/search/Shetty+Residency/@14.0941394,74.4884263?authuser=0&hl=en&entry=ttu
Reviews: 42 reviews

Name: Shri Durga Prasad Lodge
Link: https://www.google.com/maps/search/Shri+Durga+Prasad+Lodge/@14.0952633,74.49662839999999?authuser=0&hl=en&entry=ttu
Reviews: 41 reviews

Name: Murudeshwar Rooms
Link: https://www.google.com/maps/search/Murudeshwar+Rooms/@14.089504799999998,74.49298329999999?authuser=0&hl=en&entry=ttu
Reviews: 11 reviews

Name: Murudeshwar boarding and lodging
Link: https://www.google.com/maps/search/Murudeshwar+boarding+and+lodging/@14.0946173,74.48756050000001?authuser=0&hl=en&entry=ttu
Reviews: 10 reviews",,076768 31302,,StayEase Murdeshwar & Honnavara (Owner),https://www.google.com/maps/contrib/113515181454867303664,https://lh3.ggpht.com/p/AG0ilSz2pqpEZ0KYTfGBMgRyWwgqGZ2LM-x3MLAZ41pvwOoIPU0pui4n7kC174E8MDcn0C8T-Izqu23AFu6WA3DhDWJMuXV4s81pTlwxS-cGlx6pO74S_JTNrxGUpWCzaqluUReCb0UiUA=s1024,Lodge,Lodge,,,Open All Days,"Temple Road, near KSRTC) bustand, Murdeshwar, Karnataka 581350",,https://www.google.com/maps/place/StayEase+Murdeshwar+%26+Honnavara/data=!4m7!3m6!1s0x3bbc47ead03d7d25:0x6dac965f91e02c68!8m2!3d14.0948625!4d74.4901341!16s%2Fg%2F11tsh9cjt7!19sChIJJX090OpHvDsRaCzgkV-WrG0?authuser=0&hl=en&rclk=1,rooms in murudeshwar,Hotel/Rooms
ChIJG_7YgK5BvDsRH8punmoo3Jg,Naik Residency,,,8,2.1,"Name: OYO 61978 Ptricia Residency
Link: https://www.google.com/maps/search/OYO+61978+Ptricia+Residency/@14.089685999999999,74.493023?authuser=0&hl=en&entry=ttu
Reviews: 262 reviews

Name: Sumukha Lodge
Link: https://www.google.com/maps/search/Sumukha+Lodge/@14.094863199999999,74.49284209999999?authuser=0&hl=en&entry=ttu
Reviews: 27 reviews

Name: Murudeshwar boarding and lodging
Link: https://www.google.com/maps/search/Murudeshwar+boarding+and+lodging/@14.0946173,74.48756050000001?authuser=0&hl=en&entry=ttu
Reviews: 10 reviews

Name: Shri Krishna Residency
Link: https://www.google.com/maps/search/Shri+Krishna+Residency/@14.095120999999999,74.4934476?authuser=0&hl=en&entry=ttu
Reviews: 6 reviews

Name: Shree Sagar Residency
Link: https://www.google.com/maps/search/Shree+Sagar+Residency/@14.0930268,74.5051659?authuser=0&hl=en&entry=ttu
Reviews: 3 reviews",,,,Naik Residency (Owner),https://www.google.com/maps/contrib/116527949259999676744,https://lh3.ggpht.com/p/AF1QipPKQF_EH3SwAn_FR77wGQVhbcy-G_nWs6q7qR_2=s1024,Lodge,Lodge,,,Open All Days,"Murudeshwar Temple Hwy, opp. RN Shetty Rural Polytechnic, Murdeshwar, Mavalli, Karnataka 581350","smell, hot water, service",https://www.google.com/maps/place/Naik+Residency/data=!4m7!3m6!1s0x3bbc41ae80d8fe1b:0x98dc286a9e6eca1f!8m2!3d14.0968373!4d74.5011137!16s%2Fg%2F11l6l1pshr!19sChIJG_7YgK5BvDsRH8punmoo3Jg?authuser=0&hl=en&rclk=1,rooms in murudeshwar,Hotel/Rooms
ChIJvVlxNgBHvDsRq8PiwEWE5NM,nisarg residency,,,9,2.4,,,,1,nisarg residency (Owner),,https://lh3.ggpht.com/p/AG0ilSwrNT_OJdua1kNpvF_qbYKKijRT2538u4ItXjwraMcaU0b1ZlUf5V9S_9rFJi0Z00dq-c-2OVS9ON9pNaGH1wdJLIYBIQ85S4lk8rSpsWutehTo5DucJKEEVVQ6qvReBrQUkpdlABzDGwbG=s1024,Hotel,Hotel,,,Open All Days,"3FVR+Q5G, Murudeshwar Temple Hwy, Gangavati, Murdeshwar, Karnataka 581350","receptionist, AC, price",https://www.google.com/maps/place/nisarg+residency/data=!4m7!3m6!1s0x3bbc4700367159bd:0xd3e48445c0e2c3ab!8m2!3d14.0944466!4d74.4904662!16s%2Fg%2F11vs7qxtl5!19sChIJvVlxNgBHvDsRq8PiwEWE5NM?authuser=0&hl=en&rclk=1,rooms in murudeshwar,Hotel/Rooms
ChIJR2ZiD85GvDsRG5GLJRvi1dg,Patricia Residency Boarding & Lodging,,,3,3.7,,,,1,Patricia Residency Boarding & Lodging (Owner),,https://lh3.ggpht.com/p/AG0ilSxknsZcwcYNU7ZFaCIIoa3FE5IWRwQWfOLL-v7qmyZ5VT_F5Nra_AX3fCnAiWSosln8LgF0jVwu2d4iNbkzKOqlN4EZWDLlHMRdXNEznlBxQyWZL52GtPUSmSYflFRe44C9FIxX=s1024,Hotel,Hotel,,,Open All Days,"3FQV+W6Q, Murdeshwar Rd, Matadahitlu, Murdeshwar, Karnataka 581350",,https://www.google.com/maps/place/Patricia+Residency+Boarding+%26+Lodging/data=!4m7!3m6!1s0x3bbc46ce0f626647:0xd8d5e21b258b911b!8m2!3d14.0898437!4d74.4931016!16s%2Fg%2F11vxpkl8k5!19sChIJR2ZiD85GvDsRG5GLJRvi1dg?authuser=0&hl=en&rclk=1,rooms in murudeshwar,Hotel/Rooms
ChIJs0QNcw9HvDsR3X_A81ciTxY,Murdeshwar Shivani's Beach Resort,,,17,5,,,,,Murdeshwar Shivani's Beach Resort (Owner),https://www.google.com/maps/contrib/105260279844651478625,https://lh3.ggpht.com/p/AF1QipO5qESmGEUwWpxxYpKHtA3sagCFh29mDvoLkCfd=s1024,Resort hotel,Resort hotel,,,Open All Days,"4F7P+PG Shivani’s sunset bay beach resort, Bastimakki, Murdeshwar, Karnataka 581350","couples, cruises, sunset, balcony, check-in, choice, snorkeling",https://www.google.com/maps/place/Murdeshwar+Shivani%27s+Beach+Resort/data=!4m7!3m6!1s0x3bbc470f730d44b3:0x164f2257f3c07fdd!8m2!3d14.1134869!4d74.485377!16s%2Fg%2F11yhddjkqd!19sChIJs0QNcw9HvDsR3X_A81ciTxY?authuser=0&hl=en&rclk=1,rooms in murudeshwar,Hotel/Rooms
ChIJ9xclNHZBvDsRKgm63F00gms,Hotel Keerthi,,,230,3.7,,,094816 53559,,Hotel Keerthi (Owner),https://www.google.com/maps/contrib/102943186185426739531,https://lh3.ggpht.com/p/AF1QipNqZrj7zr8lcj-7KOkpbuYYzCwjfTj5jXOiizDo=s1024,Hotel,Hotel,,,Open All Days,"Uttara Koppa Rd, Murdeshwar, Karnataka 581421","bar, service, price, smell, spider, hot water, mosquito, people, food quality, highway",https://www.google.com/maps/place/Hotel+Keerthi/data=!4m7!3m6!1s0x3bbc4176342517f7:0x6b82345ddcba092a!8m2!3d14.078573!4d74.5056126!16s%2Fg%2F11fnwdjbd9!19sChIJ9xclNHZBvDsRKgm63F00gms?authuser=0&hl=en&rclk=1,rooms in murudeshwar,Hotel/Rooms
ChIJw9B0-O9HvDsRWQfIHyxDhaA,Sri Lakshmi Nivasa,,,50,3.5,"Name: Shri Murudeshwar Resisdency
Link: https://www.google.com/maps/search/Shri+Murudeshwar+Resisdency/@14.096820999999998,74.50117019999999?authuser=0&hl=en&entry=ttu
Reviews: 142 reviews

Name: Shri Vighneshwar Yatri Nivas
Link: https://www.google.com/maps/search/Shri+Vighneshwar+Yatri+Nivas/@14.0942379,74.488298?authuser=0&hl=en&entry=ttu
Reviews: 90 reviews

Name: Shri Durga Prasad Lodge
Link: https://www.google.com/maps/search/Shri+Durga+Prasad+Lodge/@14.0952633,74.49662839999999?authuser=0&hl=en&entry=ttu
Reviews: 41 reviews

Name: Shanti Nivasa Home Stay
Link: https://www.google.com/maps/search/Shanti+Nivasa+Home+Stay/@14.0925742,74.4922131?authuser=0&hl=en&entry=ttu
Reviews: 12 reviews

Name: Murudeshwar Rooms
Link: https://www.google.com/maps/search/Murudeshwar+Rooms/@14.089504799999998,74.49298329999999?authuser=0&hl=en&entry=ttu
Reviews: 11 reviews",,,1,Sri Lakshmi Nivasa (Owner),,https://lh3.ggpht.com/p/AG0ilSz44vRI_V8JTriWc1gCCS-ReyPTWqRqFl1nFiaJGyElgDCTRrfOINlNYdaJYHSJqUGTm-6ZF08jA3IHxmdJe2RPc_9AvetvCAk3q9rvjf7NWNNXwQs2SIrgoJairZENpiSvyWX3sg=s1024,Lodging,Lodging,,,Open All Days,"3FWR+7CV, Murdeshwar, Karnataka 581350","hotel, price, AC, budget, experience, amenities, lodges, drivers, 2023, money",https://www.google.com/maps/place/Sri+Lakshmi+Nivasa/data=!4m7!3m6!1s0x3bbc47eff874d0c3:0xa085432c1fc80759!8m2!3d14.0957489!4d74.49104!16s%2Fg%2F11fqzw__fx!19sChIJw9B0-O9HvDsRWQfIHyxDhaA?authuser=0&hl=en&rclk=1,rooms in murudeshwar,Hotel/Rooms
ChIJoXuE1ANHvDsRFUG1fHFcVVI,Thotada mane|ತೋಟದ ಮನೆ,,,38,4,"Name: GOMES RESIDENCY
Link: https://www.google.com/maps/search/GOMES+RESIDENCY/@14.089723000000001,74.49331409999999?authuser=0&hl=en&entry=ttu
Reviews: 38 reviews

Name: Mradesha Nivasa
Link: https://www.google.com/maps/search/Mradesha+Nivasa/@14.095068399999999,74.48970969999999?authuser=0&hl=en&entry=ttu
Reviews: 10 reviews

Name: Katthi mane
Link: https://www.google.com/maps/search/Katthi+mane/@14.091121999999999,74.4947773?authuser=0&hl=en&entry=ttu
Reviews: 5 reviews

Name: Nithyadar
Link: https://www.google.com/maps/search/Nithyadar/@14.090229599999999,74.4918995?authuser=0&hl=en&entry=ttu
Reviews: 5 reviews

Name: Tanni mane
Link: https://www.google.com/maps/search/Tanni+mane/@14.0972517,74.48768609999999?authuser=0&hl=en&entry=ttu
Reviews: No Reviews reviews",,091138 09979,,Thotada mane|ತೋಟದ ಮನೆ (Owner),https://www.google.com/maps/contrib/114992903105972713404,https://lh3.ggpht.com/p/AG0ilSzlU6BZ5NP2dr1tDmJ67JNFqUlTW60IB3hE5Yjx4LRfvJvhE-HQIbvvIV9lSr-26T1m297sRrLKsZIIFVgFv2uy8WqhmL6zuJ4wVEU8SIZEr6ZWSqX1orAtmkLs23gPEf0GbpIk=s1024,Holiday apartment rental,Holiday apartment rental,,,Open All Days,"Keri Rd, Murdeshwar, Karnataka 581350","nature, mosquitoes, owner, dust, geyser, parking space, wifi, price",https://www.google.com/maps/place/Thotada+mane%7C%E0%B2%A4%E0%B3%8B%E0%B2%9F%E0%B2%A6+%E0%B2%AE%E0%B2%A8%E0%B3%86/data=!4m7!3m6!1s0x3bbc4703d4847ba1:0x52555c717cb54115!8m2!3d14.0956976!4d74.4881073!16s%2Fg%2F11qhc7v9qb!19sChIJoXuE1ANHvDsRFUG1fHFcVVI?authuser=0&hl=en&rclk=1,rooms in murudeshwar,Hotel/Rooms
ChIJfTRmm89GvDsRlWZZvAgLpOM,Netrani Adventures,Certified Scuba Diving Centre.,,1405,4.7,"Name: Netrani Reef Adventures
Link: https://www.google.com/maps/search/Netrani+Reef+Adventures/@14.0947445,74.4877738?authuser=0&hl=en&entry=ttu
Reviews: 1312 reviews

Name: Aqua Ride
Link: https://www.google.com/maps/search/Aqua+Ride/@14.0957753,74.4864703?authuser=0&hl=en&entry=ttu
Reviews: 808 reviews

Name: West Coast Adventures
Link: https://www.google.com/maps/search/West+Coast+Adventures/@14.0957359,74.4864642?authuser=0&hl=en&entry=ttu
Reviews: 227 reviews

Name: Netrani Scuba Diving By Aqua Ride
Link: https://www.google.com/maps/search/Netrani+Scuba+Diving+By+Aqua+Ride/@14.0957371,74.4864398?authuser=0&hl=en&entry=ttu
Reviews: 10 reviews",http://netraniadventures.com/,099004 31111,,Netrani Adventures (Owner),https://www.google.com/maps/contrib/109795284132416829487,https://lh3.ggpht.com/p/AF1QipPvkwT7yCxJ8pkZMPY3U8fkIVGpTDWYDu3AjtpX=s1024,SCUBA instructor,"SCUBA instructor, Adventure Sports Center, Entertainment agency, SCUBA tour agency",Open 24 hours,,Open All Days,"Opposite Murdeshwar Temple Tal: Bhatkal, Murdeshwar, Karnataka 581350","videos, photos, snacks, visibility, job, swimmers, marine life, eels, worry, timers",https://www.google.com/maps/place/Netrani+Adventures/data=!4m7!3m6!1s0x3bbc46cf9b66347d:0xe3a40b08bc596695!8m2!3d14.0944429!4d74.4861662!16s%2Fg%2F11bbxqg2xd!19sChIJfTRmm89GvDsRlWZZvAgLpOM?authuser=0&hl=en&rclk=1,scuba diving in murudeshwar,Scuba Diving
ChIJLdF7IfRHvDsRyQ6m3VwA-Zo,Aqua Ride,"Best Scuba Diving services promised.
Customized diving packages available.
Scuba Diving and Snorkeling services in Netrani",,810,4.9,"Name: Netrani Adventures
Link: https://www.google.com/maps/search/Netrani+Adventures/@14.094442899999999,74.4861662?authuser=0&hl=en&entry=ttu
Reviews: 1405 reviews

Name: Netrani Reef Adventures
Link: https://www.google.com/maps/search/Netrani+Reef+Adventures/@14.0947445,74.4877738?authuser=0&hl=en&entry=ttu
Reviews: 1312 reviews

Name: West Coast Adventures
Link: https://www.google.com/maps/search/West+Coast+Adventures/@14.0957359,74.4864642?authuser=0&hl=en&entry=ttu
Reviews: 227 reviews

Name: Coast to Coast Adventurers Murdeshwara
Link: https://www.google.com/maps/search/Coast+to+Coast+Adventurers+Murdeshwara/@14.094610399999999,74.4879952?authuser=0&hl=en&entry=ttu
Reviews: 194 reviews",http://www.aquaride.net/,089713 42362,,Aqua Ride (Owner),https://www.google.com/maps/contrib/107152739697844505283,https://lh3.ggpht.com/p/AF1QipPct0jvXARQqLl8kLyUOOj0A4n0pZB395z-D-aU=s1024,SCUBA instructor,SCUBA instructor,8 am–9 pm,,Open All Days,"Murudeshwar, Beach Road, Murdeshwar, Karnataka 581350","snacks, life, guide, videos, photos, hospitality, cooperative, well, 30 min, memories",https://www.google.com/maps/place/Aqua+Ride/data=!4m7!3m6!1s0x3bbc47f4217bd12d:0x9af9005cdda60ec9!8m2!3d14.0957753!4d74.4864703!16s%2Fg%2F11jsllwpnf!19sChIJLdF7IfRHvDsRyQ6m3VwA-Zo?authuser=0&hl=en&rclk=1,scuba diving in murudeshwar,Scuba Diving
ChIJUQxMcdRAvDsRE2CZ6dhmBT0,West Coast Adventures,"West Coast Adventures (WCA) is a premium dive centre and has been operational since 2013. WCA has PADI and SSI certified instructors available, which are the premier organisations in training & certifying dive instructors & dive operators across the world. We have SCUBA diving centres in Mumbai, Goa, Bengaluru, Murdeshwar (Karnataka) & Udupi - Kapu (Karnataka). Our instructors are knowledgeable, friendly and will take good care of you. Come dive with us.",,227,4.5,"Name: Netrani Adventures
Link: https://www.google.com/maps/search/Netrani+Adventures/@14.094442899999999,74.4861662?authuser=0&hl=en&entry=ttu
Reviews: 1405 reviews

Name: Netrani Reef Adventures
Link: https://www.google.com/maps/search/Netrani+Reef+Adventures/@14.0947445,74.4877738?authuser=0&hl=en&entry=ttu
Reviews: 1312 reviews

Name: Aqua Ride
Link: https://www.google.com/maps/search/Aqua+Ride/@14.0957753,74.4864703?authuser=0&hl=en&entry=ttu
Reviews: 808 reviews

Name: Coast to Coast Adventurers Murdeshwara
Link: https://www.google.com/maps/search/Coast+to+Coast+Adventurers+Murdeshwara/@14.094610399999999,74.4879952?authuser=0&hl=en&entry=ttu
Reviews: 194 reviews",http://www.westcoastadventures.in/,096111 47373,,West Coast Adventures (Owner),https://www.google.com/maps/contrib/114013082687907522720,https://lh3.ggpht.com/p/AF1QipOpXh1ExFrkjVaNYc68PNVaQSNgY3jTch4fDVw=s1024,Diving center,Diving center,9 am–6 pm,,Open All Days,"Aquaride Office, Naveen Beach Rd, Murdeshwar, Karnataka 581350","certified, crew, beautiful, feel, swimming, felt, eels, adventure sports, visibility, dive sites",https://www.google.com/maps/place/West+Coast+Adventures/data=!4m7!3m6!1s0x3bbc40d4714c0c51:0x3d0566d8e9996013!8m2!3d14.0957359!4d74.4864642!16s%2Fg%2F1ptwwgjb0!19sChIJUQxMcdRAvDsRE2CZ6dhmBT0?authuser=0&hl=en&rclk=1,scuba diving in murudeshwar,Scuba Diving
ChIJjcy8dEFHvDsRrvRqfHZruLg,Netrani Reef Adventures,"Scuba Diving in Netrani Island, Scuba Diving in Murdeshwar",,1314,4.5,"Name: Netrani Adventures
Link: https://www.google.com/maps/search/Netrani+Adventures/@14.094442899999999,74.4861662?authuser=0&hl=en&entry=ttu
Reviews: 1405 reviews

Name: Aqua Ride
Link: https://www.google.com/maps/search/Aqua+Ride/@14.0957753,74.4864703?authuser=0&hl=en&entry=ttu
Reviews: 808 reviews

Name: Coast to Coast Adventurers Murdeshwara
Link: https://www.google.com/maps/search/Coast+to+Coast+Adventurers+Murdeshwara/@14.094610399999999,74.4879952?authuser=0&hl=en&entry=ttu
Reviews: 194 reviews

Name: Netrani Scuba Diving By Aqua Ride
Link: https://www.google.com/maps/search/Netrani+Scuba+Diving+By+Aqua+Ride/@14.0957371,74.4864398?authuser=0&hl=en&entry=ttu
Reviews: 10 reviews",http://thereefadventures.com/,094824 19191,,Netrani Reef Adventures (Owner),https://www.google.com/maps/contrib/103892927998667353670,https://lh3.ggpht.com/p/AF1QipM0vO7v5e1qbIky1k5jEOs96sOtkcXrCHQ_FvPv=s1024,Dive shop,"Dive shop, Dive club, Diving center",,,Open All Days,"Netaji SB Rd, near Christ the king Church, opposite to chariot museum, Murdeshwar, Karnataka 581350","videos, management, pay, guide, marine life, hospitality, coral reefs, biscuit, planning, rude",https://www.google.com/maps/place/Netrani+Reef+Adventures/data=!4m7!3m6!1s0x3bbc474174bccc8d:0xb8b86b767c6af4ae!8m2!3d14.0947445!4d74.4877738!16s%2Fg%2F11h912h9lw!19sChIJjcy8dEFHvDsRrvRqfHZruLg?authuser=0&hl=en&rclk=1,scuba diving in murudeshwar,Scuba Diving
ChIJP3sB90BHvDsR4ACJcGSR-uo,SCUBA SPIRIT NETRANI,SCUBA SPIRIT,,622,4.9,"Name: Netrani Adventures
Link: https://www.google.com/maps/search/Netrani+Adventures/@14.094442899999999,74.4861662?authuser=0&hl=en&entry=ttu
Reviews: 1405 reviews

Name: Netrani Reef Adventures
Link: https://www.google.com/maps/search/Netrani+Reef+Adventures/@14.0947445,74.4877738?authuser=0&hl=en&entry=ttu
Reviews: 1312 reviews

Name: Aqua Ride
Link: https://www.google.com/maps/search/Aqua+Ride/@14.0957753,74.4864703?authuser=0&hl=en&entry=ttu
Reviews: 808 reviews

Name: Coast to Coast Adventurers Murdeshwara
Link: https://www.google.com/maps/search/Coast+to+Coast+Adventurers+Murdeshwara/@14.094610399999999,74.4879952?authuser=0&hl=en&entry=ttu
Reviews: 194 reviews

Name: Netrani Scuba Diving By Aqua Ride
Link: https://www.google.com/maps/search/Netrani+Scuba+Diving+By+Aqua+Ride/@14.0957371,74.4864398?authuser=0&hl=en&entry=ttu
Reviews: 10 reviews",https://www.scubaspirit.com/,092022 29292,,SCUBA SPIRIT NETRANI (Owner),https://www.google.com/maps/contrib/114308813853789358904,https://lh3.ggpht.com/p/AF1QipMw1NM976LoNZHzJtRm0iPpHlkAQrHy4nUe1lX7=s1024,Dive shop,"Dive shop, Adventure Sports Center, Emergency training school, Outdoor activity organiser, Outdoor sports store, SCUBA instructor, SCUBA tour agency, Tourist attraction, Water sports equipment rental service",Open 24 hours,,Open All Days,"Matadahitlu, Murdeshwar, Karnataka 581350","adventure, guide, dive master, videos, sir, memories, cooperative, coral reefs, snacks, driving",https://www.google.com/maps/place/SCUBA+SPIRIT+NETRANI/data=!4m7!3m6!1s0x3bbc4740f7017b3f:0xeafa9164708900e0!8m2!3d14.0921462!4d74.4882975!16s%2Fg%2F11wr95l89_!19sChIJP3sB90BHvDsR4ACJcGSR-uo?authuser=0&hl=en&rclk=1,scuba diving in murudeshwar,Scuba Diving
ChIJ_0W6YIFHvDsRSvlXhLJlA7Y,Dolphin Dive,"Where adventure meets safety! Our passion for scuba diving shines through our certified PADI instructors, who are eager to share the beauty of Netrani Island’s underwater world with you. We offer tailored diving experiences suitable for all skill levels, ensuring you explore the vibrant marine ecosystem while feeling supported every step of the way. Come dive with us and discover the magic beneath the waves!",,100,4.9,"Name: Aqua Ride
Link: https://www.google.com/maps/search/Aqua+Ride/@14.0957753,74.4864703?authuser=0&hl=en&entry=ttu
Reviews: 808 reviews

Name: SCUBA SPIRIT NETRANI
Link: https://www.google.com/maps/search/SCUBA+SPIRIT+NETRANI/@14.0921462,74.4882975?authuser=0&hl=en&entry=ttu
Reviews: 618 reviews

Name: Dive Murdeshwar
Link: https://www.google.com/maps/search/Dive+Murdeshwar/@14.0922834,74.4886064?authuser=0&hl=en&entry=ttu
Reviews: 78 reviews

Name: Coral Adventures Netrani
Link: https://www.google.com/maps/search/Coral+Adventures+Netrani/@14.095065199999999,74.4883879?authuser=0&hl=en&entry=ttu
Reviews: 4 reviews",https://www.dolphindive.net/,082775 25511,,Dolphin Dive (Owner),https://www.google.com/maps/contrib/106118108747906325856,https://lh3.ggpht.com/p/AF1QipOStv51xAlYlO0waBApOWCLoy_sCkZ1QVIR0Uz2=s1024,Dive shop,"Dive shop, Diving center, SCUBA instructor",Open 24 hours,,Open All Days,"Murudeshwar Temple Hwy, Matadahitlu, Bhatkal, Murdeshwar, Karnataka 581350","tropical fish, coral, guide, choice, treasure trove, adventure, washroom, cooperative",https://www.google.com/maps/place/Dolphin+Dive/data=!4m7!3m6!1s0x3bbc478160ba45ff:0xb60365b28457f94a!8m2!3d14.0906499!4d74.4886695!16s%2Fg%2F11wwp0l7dd!19sChIJ_0W6YIFHvDsRSvlXhLJlA7Y?authuser=0&hl=en&rclk=1,scuba diving in murudeshwar,Scuba Diving
